example_id,signal,signal_seed,split,context_start,origin,target_index,current_value,target_value,target_delta
piecewise_linear__target-1004,piecewise_linear,7047214652103394396,test,940,1003,1004,0.2661676633571593,0.25308536423296335,-0.01308229912419595
piecewise_linear__target-1006,piecewise_linear,7047214652103394396,test,942,1005,1006,0.25058070411271416,0.25051056420214385,-7.013991057031044e-05
piecewise_linear__target-1008,piecewise_linear,7047214652103394396,test,944,1007,1008,0.25134739574293047,0.24030255497015274,-0.011044840772777731
piecewise_linear__target-1010,piecewise_linear,7047214652103394396,test,946,1009,1010,0.24593425118087603,0.23052821929217057,-0.015406031888705457
piecewise_linear__target-1012,piecewise_linear,7047214652103394396,test,948,1011,1012,0.2424907676836006,0.229411040488729,-0.013079727194871577
piecewise_linear__target-1014,piecewise_linear,7047214652103394396,test,950,1013,1014,0.21749587555790015,0.21516800193347566,-0.0023278736244244924
piecewise_linear__target-1016,piecewise_linear,7047214652103394396,test,952,1015,1016,0.23834668811106563,0.21661172685848784,-0.02173496125257779
piecewise_linear__target-1018,piecewise_linear,7047214652103394396,test,954,1017,1018,0.20548969545203336,0.2201359636618881,0.014646268209854735
piecewise_linear__target-1020,piecewise_linear,7047214652103394396,test,956,1019,1020,0.2074237998910999,0.20307342064266407,-0.004350379248435843
piecewise_linear__target-1022,piecewise_linear,7047214652103394396,test,958,1021,1022,0.19782720633967305,0.198786619961293,0.0009594136216199423
first_order_response__target-64,first_order_response,2890100896329134411,train,0,63,64,0.3340022706283034,0.3468750308120416,0.012872760183738174
first_order_response__target-66,first_order_response,2890100896329134411,train,2,65,66,0.34200281841002106,0.33744894162716904,-0.004553876782852018
first_order_response__target-68,first_order_response,2890100896329134411,train,4,67,68,0.35867807321817646,0.3465205667494452,-0.01215750646873126
first_order_response__target-70,first_order_response,2890100896329134411,train,6,69,70,0.3711854770092654,0.3618667310799993,-0.009318745929266126
first_order_response__target-72,first_order_response,2890100896329134411,train,8,71,72,0.36728208264885626,0.366788854094446,-0.0004932285544102522
first_order_response__target-74,first_order_response,2890100896329134411,train,10,73,74,0.37980666754118275,0.3853718719612409,0.005565204420058145
first_order_response__target-76,first_order_response,2890100896329134411,train,12,75,76,0.39164396487645964,0.3892396103698921,-0.002404354506567563
first_order_response__target-78,first_order_response,2890100896329134411,train,14,77,78,0.3824620611485617,0.39062537504577005,0.008163313897208369
first_order_response__target-80,first_order_response,2890100896329134411,train,16,79,80,0.3869890656368531,0.40415834398227024,0.01716927834541715
first_order_response__target-82,first_order_response,2890100896329134411,train,18,81,82,0.4307459318702314,0.4206254775740683,-0.010120454296163095
first_order_response__target-84,first_order_response,2890100896329134411,train,20,83,84,0.4188024956463198,0.4085484510218107,-0.010254044624509073
first_order_response__target-86,first_order_response,2890100896329134411,train,22,85,86,0.4165814709281855,0.4355551527898492,0.018973681861663705
first_order_response__target-88,first_order_response,2890100896329134411,train,24,87,88,0.42567496551960876,0.43205294904849006,0.006377983528881304
first_order_response__target-90,first_order_response,2890100896329134411,train,26,89,90,0.4535822279758679,0.42415902371195785,-0.02942320426391004
first_order_response__target-92,first_order_response,2890100896329134411,train,28,91,92,0.4455278871577855,0.45269242810921106,0.0071645409514255465
first_order_response__target-94,first_order_response,2890100896329134411,train,30,93,94,0.45741826318999373,0.4554122647685209,-0.00200599842147281
first_order_response__target-96,first_order_response,2890100896329134411,train,32,95,96,0.4550814681579683,0.4565649246799314,0.0014834565219631335
first_order_response__target-98,first_order_response,2890100896329134411,train,34,97,98,0.4666656635366646,0.4689677329825596,0.0023020694458950053
first_order_response__target-100,first_order_response,2890100896329134411,train,36,99,100,0.469075129808405,0.48904793880488445,0.019972808996479463
first_order_response__target-102,first_order_response,2890100896329134411,train,38,101,102,0.48447126164552645,0.4650314329124755,-0.019439828733050946
first_order_response__target-104,first_order_response,2890100896329134411,train,40,103,104,0.4829085406119483,0.49876387292162594,0.015855332309677617
first_order_response__target-106,first_order_response,2890100896329134411,train,42,105,106,0.4923864083208396,0.5084083867456518,0.016021978424812233
first_order_response__target-108,first_order_response,2890100896329134411,train,44,107,108,0.49593494298738383,0.4994646877995966,0.003529744812212743
first_order_response__target-110,first_order_response,2890100896329134411,train,46,109,110,0.516667552220868,0.5029182096091125,-0.013749342611755533
first_order_response__target-112,first_order_response,2890100896329134411,train,48,111,112,0.5039707017414297,0.5150279128155085,0.011057211074078865
first_order_response__target-114,first_order_response,2890100896329134411,train,50,113,114,0.5219689308125888,0.5311279908116222,0.009159059999033436
first_order_response__target-116,first_order_response,2890100896329134411,train,52,115,116,0.5341372249882727,0.5240264262852914,-0.01011079870298126
first_order_response__target-118,first_order_response,2890100896329134411,train,54,117,118,0.5335380177926408,0.5288082593617331,-0.004729758430907616
first_order_response__target-120,first_order_response,2890100896329134411,train,56,119,120,0.539362033968209,0.5419805018742446,0.002618467906035593
first_order_response__target-122,first_order_response,2890100896329134411,train,58,121,122,0.5473248093447961,0.534772186227147,-0.012552623117649153
first_order_response__target-124,first_order_response,2890100896329134411,train,60,123,124,0.550163741228589,0.5468460554082542,-0.0033176858203348703
first_order_response__target-126,first_order_response,2890100896329134411,train,62,125,126,0.5665741865729605,0.567002589547917,0.0004284029749564988
first_order_response__target-128,first_order_response,2890100896329134411,train,64,127,128,0.5740989618353102,0.5730164607042764,-0.0010825011310338084
first_order_response__target-130,first_order_response,2890100896329134411,train,66,129,130,0.5638755033081844,0.5700821154795387,0.00620661217135432
first_order_response__target-132,first_order_response,2890100896329134411,train,68,131,132,0.5893775802617395,0.5819453663550032,-0.007432213906736318
first_order_response__target-134,first_order_response,2890100896329134411,train,70,133,134,0.5871899791311156,0.5841264732462953,-0.0030635058848202945
first_order_response__target-136,first_order_response,2890100896329134411,train,72,135,136,0.6040813365158872,0.5831564931854828,-0.020924843330404452
first_order_response__target-138,first_order_response,2890100896329134411,train,74,137,138,0.5688808789786288,0.5967911651804879,0.02791028620185909
first_order_response__target-140,first_order_response,2890100896329134411,train,76,139,140,0.5930127849293547,0.5946979167009123,0.001685131771557602
first_order_response__target-142,first_order_response,2890100896329134411,train,78,141,142,0.6120795497427031,0.5897555821732869,-0.022323967569416125
first_order_response__target-144,first_order_response,2890100896329134411,train,80,143,144,0.5963511699073716,0.6276386257602883,0.0312874558529167
first_order_response__target-146,first_order_response,2890100896329134411,train,82,145,146,0.6098821003347503,0.6153267500063361,0.005444649671585755
first_order_response__target-148,first_order_response,2890100896329134411,train,84,147,148,0.615220516544829,0.6237787745994703,0.008558258054641277
first_order_response__target-150,first_order_response,2890100896329134411,train,86,149,150,0.6220781227981433,0.620517069301653,-0.0015610534964903833
first_order_response__target-152,first_order_response,2890100896329134411,train,88,151,152,0.6152429893394661,0.6547442997476254,0.039501310408159296
first_order_response__target-154,first_order_response,2890100896329134411,train,90,153,154,0.6344971764364744,0.6366944128939109,0.0021972364574365244
first_order_response__target-156,first_order_response,2890100896329134411,train,92,155,156,0.628437944718576,0.6310612543490298,0.002623309630453874
first_order_response__target-158,first_order_response,2890100896329134411,train,94,157,158,0.647702940104107,0.6447064707053202,-0.0029964693987868385
first_order_response__target-160,first_order_response,2890100896329134411,train,96,159,160,0.6415117229820364,0.6488686222095447,0.007356899227508262
first_order_response__target-162,first_order_response,2890100896329134411,train,98,161,162,0.645115059042656,0.6359857496039167,-0.009129309438739242
first_order_response__target-164,first_order_response,2890100896329134411,train,100,163,164,0.6508002753675368,0.6661578368175703,0.01535756145003353
first_order_response__target-166,first_order_response,2890100896329134411,train,102,165,166,0.6562640361991208,0.6790716879335102,0.022807651734389478
first_order_response__target-168,first_order_response,2890100896329134411,train,104,167,168,0.671503513794632,0.6490097653251726,-0.022493748469459396
first_order_response__target-170,first_order_response,2890100896329134411,train,106,169,170,0.6520936416285292,0.6759902283850094,0.02389658675648021
first_order_response__target-172,first_order_response,2890100896329134411,train,108,171,172,0.6543328477106612,0.6776910810477774,0.023358233337116174
first_order_response__target-174,first_order_response,2890100896329134411,train,110,173,174,0.6676857954001275,0.6684243944047911,0.0007385990046635538
first_order_response__target-176,first_order_response,2890100896329134411,train,112,175,176,0.6728048388907222,0.68274470183665,0.009939862945927858
first_order_response__target-178,first_order_response,2890100896329134411,train,114,177,178,0.6789263884813989,0.6872727749344042,0.008346386453005339
first_order_response__target-180,first_order_response,2890100896329134411,train,116,179,180,0.7002597109468716,0.6949513002605305,-0.005308410686341025
first_order_response__target-182,first_order_response,2890100896329134411,train,118,181,182,0.6907563648298521,0.7042137966603295,0.013457431830477318
first_order_response__target-184,first_order_response,2890100896329134411,train,120,183,184,0.6897914685469408,0.7021807628551386,0.012389294308197796
first_order_response__target-186,first_order_response,2890100896329134411,train,122,185,186,0.6776239376103473,0.6889612159204106,0.011337278310063259
first_order_response__target-188,first_order_response,2890100896329134411,train,124,187,188,0.703233903240331,0.7109110924259615,0.00767718918563054
first_order_response__target-190,first_order_response,2890100896329134411,train,126,189,190,0.715230108624175,0.7065759194209721,-0.008654189203202933
first_order_response__target-192,first_order_response,2890100896329134411,train,128,191,192,0.714068806864856,0.7201090725737554,0.006040265708899484
first_order_response__target-194,first_order_response,2890100896329134411,train,130,193,194,0.704344577427907,0.7068271919221079,0.002482614494200841
first_order_response__target-196,first_order_response,2890100896329134411,train,132,195,196,0.7208730850725543,0.717784679965134,-0.0030884051074203667
first_order_response__target-198,first_order_response,2890100896329134411,train,134,197,198,0.7343133296201922,0.7215034104322492,-0.012809919187943053
first_order_response__target-200,first_order_response,2890100896329134411,train,136,199,200,0.735480542214975,0.7215979508197784,-0.013882591395196653
first_order_response__target-202,first_order_response,2890100896329134411,train,138,201,202,0.7287606818022662,0.7398792325084794,0.01111855070621326
first_order_response__target-204,first_order_response,2890100896329134411,train,140,203,204,0.7235526893465113,0.7352252511312554,0.011672561784744073
first_order_response__target-206,first_order_response,2890100896329134411,train,142,205,206,0.7386833386822896,0.7303818635151194,-0.00830147516717028
first_order_response__target-208,first_order_response,2890100896329134411,train,144,207,208,0.7373100046457732,0.7400242407046915,0.0027142360589182957
first_order_response__target-210,first_order_response,2890100896329134411,train,146,209,210,0.7490541965905338,0.7466723149625782,-0.0023818816279556065
first_order_response__target-212,first_order_response,2890100896329134411,train,148,211,212,0.7601178703428444,0.7409324602873004,-0.019185410055543972
first_order_response__target-214,first_order_response,2890100896329134411,train,150,213,214,0.741645194170186,0.7487025019096216,0.007057307739435581
first_order_response__target-216,first_order_response,2890100896329134411,train,152,215,216,0.7495550091464624,0.7519090356588227,0.0023540265123602744
first_order_response__target-218,first_order_response,2890100896329134411,train,154,217,218,0.7573334920288108,0.7572787333674255,-5.475866138537899e-05
first_order_response__target-220,first_order_response,2890100896329134411,train,156,219,220,0.7615676694589071,0.7643973538804568,0.0028296844215497385
first_order_response__target-222,first_order_response,2890100896329134411,train,158,221,222,0.7662707315666641,0.7771087109435887,0.010837979376924545
first_order_response__target-224,first_order_response,2890100896329134411,train,160,223,224,0.7567696631296772,0.7754447357585125,0.018675072628835276
first_order_response__target-226,first_order_response,2890100896329134411,train,162,225,226,0.774080334677669,0.7781993853665051,0.004119050688836112
first_order_response__target-228,first_order_response,2890100896329134411,train,164,227,228,0.7749520820719852,0.7682019370905353,-0.006750144981449879
first_order_response__target-230,first_order_response,2890100896329134411,train,166,229,230,0.7599284364538786,0.7848955880888959,0.024967151635017282
first_order_response__target-232,first_order_response,2890100896329134411,train,168,231,232,0.7893181522827232,0.7722280610987791,-0.01709009118394411
first_order_response__target-234,first_order_response,2890100896329134411,train,170,233,234,0.7859994058819862,0.781468793446455,-0.004530612435531212
first_order_response__target-236,first_order_response,2890100896329134411,train,172,235,236,0.7780277239614658,0.7840051659765489,0.005977442015083101
first_order_response__target-238,first_order_response,2890100896329134411,train,174,237,238,0.7881904866063734,0.7662299970178336,-0.0219604895885398
first_order_response__target-240,first_order_response,2890100896329134411,train,176,239,240,0.7951641876795701,0.7975594777128258,0.0023952900332556704
first_order_response__target-242,first_order_response,2890100896329134411,train,178,241,242,0.7888179327500768,0.7981363812288396,0.00931844847876273
first_order_response__target-244,first_order_response,2890100896329134411,train,180,243,244,0.8030097477507916,0.7857123496480236,-0.01729739810276798
first_order_response__target-246,first_order_response,2890100896329134411,train,182,245,246,0.773596632666516,0.7944110894626458,0.02081445679612981
first_order_response__target-248,first_order_response,2890100896329134411,train,184,247,248,0.813027014295834,0.8138698540362844,0.0008428397404504073
first_order_response__target-250,first_order_response,2890100896329134411,train,186,249,250,0.8073473938102265,0.8183546407810506,0.011007246970824114
first_order_response__target-252,first_order_response,2890100896329134411,train,188,251,252,0.8089283669790639,0.794277296462777,-0.01465107051628689
first_order_response__target-254,first_order_response,2890100896329134411,train,190,253,254,0.8001667555273415,0.7924509525831882,-0.007715802944153305
first_order_response__target-256,first_order_response,2890100896329134411,train,192,255,256,0.8158583288680378,0.7991477747244188,-0.016710554143618994
first_order_response__target-258,first_order_response,2890100896329134411,train,194,257,258,0.8288626725620232,0.8101427456107584,-0.018719926951264787
first_order_response__target-260,first_order_response,2890100896329134411,train,196,259,260,0.8273086889404704,0.8180161828800725,-0.009292506060397887
first_order_response__target-262,first_order_response,2890100896329134411,train,198,261,262,0.8117468616750888,0.8140308176232353,0.0022839559481464544
first_order_response__target-264,first_order_response,2890100896329134411,train,200,263,264,0.8181118842665868,0.8198780290022525,0.00176614473566572
first_order_response__target-266,first_order_response,2890100896329134411,train,202,265,266,0.821993708448045,0.8261054279903589,0.00411171954231393
first_order_response__target-268,first_order_response,2890100896329134411,train,204,267,268,0.824159195403455,0.8270402638993035,0.002881068495848571
first_order_response__target-270,first_order_response,2890100896329134411,train,206,269,270,0.8308366681232342,0.8323096685672661,0.001473000444031869
first_order_response__target-272,first_order_response,2890100896329134411,train,208,271,272,0.8237804615649074,0.8412214550811841,0.017440993516276704
first_order_response__target-274,first_order_response,2890100896329134411,train,210,273,274,0.8068912742761232,0.8462218602589601,0.039330585982836896
first_order_response__target-276,first_order_response,2890100896329134411,train,212,275,276,0.8339499664832264,0.8403006908777849,0.006350724394558527
first_order_response__target-278,first_order_response,2890100896329134411,train,214,277,278,0.8523589188865854,0.8399984200735396,-0.012360498813045795
first_order_response__target-280,first_order_response,2890100896329134411,train,216,279,280,0.8237722801816575,0.8393677608695049,0.01559548068784744
first_order_response__target-282,first_order_response,2890100896329134411,train,218,281,282,0.8536404136802495,0.8447392946680168,-0.008901119012232672
first_order_response__target-284,first_order_response,2890100896329134411,train,220,283,284,0.8437933566723795,0.8456051914167368,0.0018118347443573102
first_order_response__target-286,first_order_response,2890100896329134411,train,222,285,286,0.8608906939597555,0.837596500387639,-0.023294193572116484
first_order_response__target-288,first_order_response,2890100896329134411,train,224,287,288,0.8339932166215607,0.8391689896022377,0.0051757729806770625
first_order_response__target-290,first_order_response,2890100896329134411,train,226,289,290,0.8403025128060188,0.8242152740459481,-0.016087238760070677
first_order_response__target-292,first_order_response,2890100896329134411,train,228,291,292,0.8430572250780592,0.836795780149898,-0.006261444928161275
first_order_response__target-294,first_order_response,2890100896329134411,train,230,293,294,0.8562795437458313,0.8498031947208496,-0.00647634902498162
first_order_response__target-296,first_order_response,2890100896329134411,train,232,295,296,0.851951594911746,0.8531037817061862,0.0011521867944401798
first_order_response__target-298,first_order_response,2890100896329134411,train,234,297,298,0.8717056031851723,0.8706250210342418,-0.0010805821509305424
first_order_response__target-300,first_order_response,2890100896329134411,train,236,299,300,0.8523806163906111,0.8489874627094572,-0.003393153681153893
first_order_response__target-302,first_order_response,2890100896329134411,train,238,301,302,0.8516244561768784,0.8452788486632232,-0.006345607513655205
first_order_response__target-304,first_order_response,2890100896329134411,train,240,303,304,0.8642756040857221,0.8410629208095028,-0.02321268327621928
first_order_response__target-306,first_order_response,2890100896329134411,train,242,305,306,0.8696864157288661,0.8661863055784116,-0.003500110150454483
first_order_response__target-308,first_order_response,2890100896329134411,train,244,307,308,0.8689269853117915,0.8718025882121586,0.002875602900367147
first_order_response__target-310,first_order_response,2890100896329134411,train,246,309,310,0.8670961253052828,0.8766397438534307,0.009543618548147892
first_order_response__target-312,first_order_response,2890100896329134411,train,248,311,312,0.878213726796651,0.8659155251423376,-0.01229820165431339
first_order_response__target-314,first_order_response,2890100896329134411,train,250,313,314,0.8811710778250691,0.8521795783950251,-0.028991499430043977
first_order_response__target-316,first_order_response,2890100896329134411,train,252,315,316,0.8756136961112464,0.8881084875616089,0.012494791450362475
first_order_response__target-318,first_order_response,2890100896329134411,train,254,317,318,0.8732448730205589,0.8689642170050698,-0.004280656015489104
first_order_response__target-320,first_order_response,2890100896329134411,train,256,319,320,0.8728984982856449,0.8820646481056588,0.009166149820013847
first_order_response__target-322,first_order_response,2890100896329134411,train,258,321,322,0.8907576900761067,0.8795783760010866,-0.011179314075020153
first_order_response__target-324,first_order_response,2890100896329134411,train,260,323,324,0.882612469293015,0.8782926724606699,-0.004319796832345069
first_order_response__target-326,first_order_response,2890100896329134411,train,262,325,326,0.8671170074109001,0.8987282558589904,0.03161124844809027
first_order_response__target-328,first_order_response,2890100896329134411,train,264,327,328,0.876306458786382,0.8853323096431762,0.009025850856794193
first_order_response__target-330,first_order_response,2890100896329134411,train,266,329,330,0.8803342857249224,0.8742582652256377,-0.0060760204992847955
first_order_response__target-332,first_order_response,2890100896329134411,train,268,331,332,0.877301530255521,0.8663438190597831,-0.010957711195737962
first_order_response__target-334,first_order_response,2890100896329134411,train,270,333,334,0.892221671354489,0.9059314684411082,0.013709797086619124
first_order_response__target-336,first_order_response,2890100896329134411,train,272,335,336,0.8987595907823431,0.9024552878291688,0.0036956970468257078
first_order_response__target-338,first_order_response,2890100896329134411,train,274,337,338,0.8842183483193997,0.8829849688737438,-0.0012333794456559355
first_order_response__target-340,first_order_response,2890100896329134411,train,276,339,340,0.895192127419791,0.8892746065452566,-0.005917520874534454
first_order_response__target-342,first_order_response,2890100896329134411,train,278,341,342,0.8873035642194749,0.8803140970258037,-0.006989467193671217
first_order_response__target-344,first_order_response,2890100896329134411,train,280,343,344,0.9037926806124882,0.8771818268398642,-0.026610853772623955
first_order_response__target-346,first_order_response,2890100896329134411,train,282,345,346,0.8967352037713985,0.9091803545833419,0.012445150811943417
first_order_response__target-348,first_order_response,2890100896329134411,train,284,347,348,0.8886584006628693,0.8925815593376779,0.0039231586748086356
first_order_response__target-350,first_order_response,2890100896329134411,train,286,349,350,0.8910327080733446,0.8858175156930235,-0.0052151923803210876
first_order_response__target-352,first_order_response,2890100896329134411,train,288,351,352,0.9102348309369449,0.8829003400298003,-0.02733449090714457
first_order_response__target-354,first_order_response,2890100896329134411,train,290,353,354,0.8926285746639392,0.8974717727745987,0.004843198110659475
first_order_response__target-356,first_order_response,2890100896329134411,train,292,355,356,0.8917049313938756,0.9055016662995624,0.01379673490568678
first_order_response__target-358,first_order_response,2890100896329134411,train,294,357,358,0.9198594404174524,0.9094041706655335,-0.010455269751918905
first_order_response__target-360,first_order_response,2890100896329134411,train,296,359,360,0.9115942394149892,0.895319703044673,-0.016274536370316173
first_order_response__target-362,first_order_response,2890100896329134411,train,298,361,362,0.8916704490052316,0.8910629621939253,-0.0006074868113062903
first_order_response__target-364,first_order_response,2890100896329134411,train,300,363,364,0.8893503141860994,0.9052783302178511,0.015928016031751646
first_order_response__target-366,first_order_response,2890100896329134411,train,302,365,366,0.9050348901066705,0.9138364449614671,0.008801554854796612
first_order_response__target-368,first_order_response,2890100896329134411,train,304,367,368,0.9132704568301863,0.9156417071966582,0.0023712503664719
first_order_response__target-370,first_order_response,2890100896329134411,train,306,369,370,0.9143092019956457,0.9178794765854705,0.00357027458982484
first_order_response__target-372,first_order_response,2890100896329134411,train,308,371,372,0.9130401000741115,0.9162238077612359,0.003183707687124393
first_order_response__target-374,first_order_response,2890100896329134411,train,310,373,374,0.9214892587420451,0.9085362964973677,-0.012952962244677457
first_order_response__target-376,first_order_response,2890100896329134411,train,312,375,376,0.9116713593237553,0.9194487240816429,0.007777364757887595
first_order_response__target-378,first_order_response,2890100896329134411,train,314,377,378,0.9078858224684707,0.9131191289141591,0.005233306445688424
first_order_response__target-380,first_order_response,2890100896329134411,train,316,379,380,0.9161744204832044,0.930280473223334,0.014106052740129549
first_order_response__target-382,first_order_response,2890100896329134411,train,318,381,382,0.9111664705107243,0.9299206191564934,0.018754148645769075
first_order_response__target-384,first_order_response,2890100896329134411,train,320,383,384,0.926024505986592,0.9117834546952621,-0.01424105129132991
first_order_response__target-386,first_order_response,2890100896329134411,train,322,385,386,0.91503307907839,0.914412170289477,-0.0006209087889130771
first_order_response__target-388,first_order_response,2890100896329134411,train,324,387,388,0.9268808925999595,0.9055804038635638,-0.021300488736395784
first_order_response__target-390,first_order_response,2890100896329134411,train,326,389,390,0.9387208162899312,0.9125693005873464,-0.026151515702584782
first_order_response__target-392,first_order_response,2890100896329134411,train,328,391,392,0.9325376027372905,0.8982443435174793,-0.03429325921981119
first_order_response__target-394,first_order_response,2890100896329134411,train,330,393,394,0.9240496760563995,0.9098966443098703,-0.014153031746529265
first_order_response__target-396,first_order_response,2890100896329134411,train,332,395,396,0.9316853951718539,0.903038304838835,-0.028647090333018932
first_order_response__target-398,first_order_response,2890100896329134411,train,334,397,398,0.9168325538439935,0.9410903711096769,0.024257817265683324
first_order_response__target-400,first_order_response,2890100896329134411,train,336,399,400,0.9484648483187991,0.935066904325459,-0.013397943993340045
first_order_response__target-402,first_order_response,2890100896329134411,train,338,401,402,0.9306031532630116,0.9432369881695861,0.012633834906574548
first_order_response__target-404,first_order_response,2890100896329134411,train,340,403,404,0.9409070293767765,0.9281593491280636,-0.012747680248712867
first_order_response__target-406,first_order_response,2890100896329134411,train,342,405,406,0.9450697608184366,0.9308777112416411,-0.01419204957679554
first_order_response__target-408,first_order_response,2890100896329134411,train,344,407,408,0.9160462622267541,0.9254224012097259,0.009376138982971738
first_order_response__target-410,first_order_response,2890100896329134411,train,346,409,410,0.9377598938916103,0.9194829822813739,-0.018276911610236368
first_order_response__target-412,first_order_response,2890100896329134411,train,348,411,412,0.9143742871821743,0.9139319876752245,-0.0004422995069497393
first_order_response__target-414,first_order_response,2890100896329134411,train,350,413,414,0.9333475570033001,0.921821287787567,-0.011526269215733076
first_order_response__target-416,first_order_response,2890100896329134411,train,352,415,416,0.9308999715366547,0.9170106900200493,-0.0138892815166054
first_order_response__target-418,first_order_response,2890100896329134411,train,354,417,418,0.9455913498076327,0.9285705570665121,-0.01702079274112056
first_order_response__target-420,first_order_response,2890100896329134411,train,356,419,420,0.930710512910962,0.9243367450786772,-0.006373767832284716
first_order_response__target-422,first_order_response,2890100896329134411,train,358,421,422,0.9254643569873073,0.936945304682117,0.011480947694809673
first_order_response__target-424,first_order_response,2890100896329134411,train,360,423,424,0.9150775035854297,0.9475265880712321,0.032449084485802415
first_order_response__target-426,first_order_response,2890100896329134411,train,362,425,426,0.9612369589185004,0.9375120318386886,-0.023724927079811775
first_order_response__target-428,first_order_response,2890100896329134411,train,364,427,428,0.9273789159968927,0.9422114206816874,0.01483250468479469
first_order_response__target-430,first_order_response,2890100896329134411,train,366,429,430,0.9411077848939409,0.9292973528681135,-0.011810432025827322
first_order_response__target-432,first_order_response,2890100896329134411,train,368,431,432,0.9262322553583177,0.9417351897308012,0.015502934372483512
first_order_response__target-434,first_order_response,2890100896329134411,train,370,433,434,0.9368570336046399,0.960218980420424,0.023361946815784074
first_order_response__target-436,first_order_response,2890100896329134411,train,372,435,436,0.9458417622092085,0.9419817755513217,-0.0038599866578867825
first_order_response__target-438,first_order_response,2890100896329134411,train,374,437,438,0.9446876754231012,0.9618207159993615,0.017133040576260306
first_order_response__target-440,first_order_response,2890100896329134411,train,376,439,440,0.9497766520729559,0.9394191051473568,-0.010357546925599093
first_order_response__target-442,first_order_response,2890100896329134411,train,378,441,442,0.9427866623796405,0.9243483177055025,-0.018438344674137963
first_order_response__target-444,first_order_response,2890100896329134411,train,380,443,444,0.9509582644818917,0.9436442642305597,-0.007314000251331998
first_order_response__target-446,first_order_response,2890100896329134411,train,382,445,446,0.9539597005427556,0.9557781662609642,0.0018184657182086506
first_order_response__target-448,first_order_response,2890100896329134411,train,384,447,448,0.9593659805049913,0.93959929378974,-0.01976668671525128
first_order_response__target-450,first_order_response,2890100896329134411,train,386,449,450,0.9512579055409145,0.9438596569474622,-0.0073982485934522835
first_order_response__target-452,first_order_response,2890100896329134411,train,388,451,452,0.9497317767503896,0.947203361904018,-0.0025284148463715628
first_order_response__target-454,first_order_response,2890100896329134411,train,390,453,454,0.9366221599205192,0.9629959157425213,0.026373755822002076
first_order_response__target-456,first_order_response,2890100896329134411,train,392,455,456,0.9566085143153785,0.933170131084656,-0.02343838323072256
first_order_response__target-458,first_order_response,2890100896329134411,train,394,457,458,0.9421371531977418,0.9439550542671902,0.0018179010694483466
first_order_response__target-460,first_order_response,2890100896329134411,train,396,459,460,0.9480107565307089,0.9598540509172014,0.011843294386492564
first_order_response__target-462,first_order_response,2890100896329134411,train,398,461,462,0.9450624860695553,0.9571442998434467,0.012081813773891392
first_order_response__target-464,first_order_response,2890100896329134411,train,400,463,464,0.9586061892169935,0.9593903008408701,0.0007841116238765933
first_order_response__target-466,first_order_response,2890100896329134411,train,402,465,466,0.9532197585317288,0.9520949306659936,-0.0011248278657352007
first_order_response__target-468,first_order_response,2890100896329134411,train,404,467,468,0.9624178160851893,0.9677247602980347,0.005306944212845388
first_order_response__target-470,first_order_response,2890100896329134411,train,406,469,470,0.959673104912374,0.9695078185858461,0.009834713673472106
first_order_response__target-472,first_order_response,2890100896329134411,train,408,471,472,0.9636601069603494,0.9477680030446681,-0.0158921039156813
first_order_response__target-474,first_order_response,2890100896329134411,train,410,473,474,0.9660744887151268,0.957629074836283,-0.008445413878843788
first_order_response__target-476,first_order_response,2890100896329134411,train,412,475,476,0.9584858060946018,0.9460890512927453,-0.012396754801856424
first_order_response__target-478,first_order_response,2890100896329134411,train,414,477,478,0.9551056286984185,0.954074703157498,-0.0010309255409205464
first_order_response__target-480,first_order_response,2890100896329134411,train,416,479,480,0.9616784688816864,0.9599641625864221,-0.0017143062952642563
first_order_response__target-482,first_order_response,2890100896329134411,train,418,481,482,0.9405315678794633,0.9464664357615941,0.005934867882130712
first_order_response__target-484,first_order_response,2890100896329134411,train,420,483,484,0.9618940123491833,0.9570810126564435,-0.004812999692739739
first_order_response__target-486,first_order_response,2890100896329134411,train,422,485,486,0.949356116334348,0.9584100478251961,0.0090539314908481
first_order_response__target-488,first_order_response,2890100896329134411,train,424,487,488,0.9642241380133568,0.9443004589325471,-0.01992367908080972
first_order_response__target-490,first_order_response,2890100896329134411,train,426,489,490,0.9704568993269741,0.9730869791826644,0.0026300798556903038
first_order_response__target-492,first_order_response,2890100896329134411,train,428,491,492,0.9770172985172768,0.9616283111593639,-0.015388987357912942
first_order_response__target-494,first_order_response,2890100896329134411,train,430,493,494,0.9579262658766684,0.980058056789389,0.02213179091272055
first_order_response__target-496,first_order_response,2890100896329134411,train,432,495,496,0.954172680952296,0.962680723921797,0.008508042969501028
first_order_response__target-498,first_order_response,2890100896329134411,train,434,497,498,0.9615134298108559,0.9714098190089362,0.009896389198080335
first_order_response__target-500,first_order_response,2890100896329134411,train,436,499,500,0.9618305797928989,0.9479649839086554,-0.01386559588424352
first_order_response__target-502,first_order_response,2890100896329134411,train,438,501,502,0.9711251340346438,0.9862366249306154,0.015111490895971524
first_order_response__target-504,first_order_response,2890100896329134411,train,440,503,504,0.952125090678698,0.9812350226961252,0.029109932017427176
first_order_response__target-506,first_order_response,2890100896329134411,train,442,505,506,0.9776941829710043,0.9690915829522565,-0.008602600018747797
first_order_response__target-508,first_order_response,2890100896329134411,train,444,507,508,0.9657427918525755,0.954834529787786,-0.010908262064789453
