representation,query_sample_id,query_label,rank,gallery_sample_id,gallery_label,distance,correct
fixed_linear,query__regime_change__v0,regime_change,16,gallery__ramp__v1,ramp,0.70081505036241,False
fixed_linear,query__regime_change__v0,regime_change,17,gallery__ramp__v0,ramp,0.7112976558135446,False
fixed_linear,query__regime_change__v0,regime_change,18,gallery__ramp__v2,ramp,0.7182178268403658,False
fixed_linear,query__regime_change__v0,regime_change,19,gallery__chirp__v1,chirp,0.7263690213778431,False
fixed_linear,query__regime_change__v0,regime_change,20,gallery__sine__v2,sine,0.7968899846883996,False
fixed_linear,query__regime_change__v0,regime_change,21,gallery__chirp__v2,chirp,0.8787310976426891,False
fixed_linear,query__regime_change__v1,regime_change,1,gallery__regime_change__v2,regime_change,0.10915777724483512,True
fixed_linear,query__regime_change__v1,regime_change,2,gallery__regime_change__v1,regime_change,0.11207812498100915,True
fixed_linear,query__regime_change__v1,regime_change,3,gallery__regime_change__v0,regime_change,0.3101622531303495,True
fixed_linear,query__regime_change__v1,regime_change,4,gallery__sine__v0,sine,0.7081748684778992,False
fixed_linear,query__regime_change__v1,regime_change,5,gallery__sine__v1,sine,0.7164678305675862,False
fixed_linear,query__regime_change__v1,regime_change,6,gallery__sine__v2,sine,0.7884675758773697,False
fixed_linear,query__regime_change__v1,regime_change,7,gallery__chirp__v0,chirp,0.7905639366763908,False
fixed_linear,query__regime_change__v1,regime_change,8,gallery__chirp__v1,chirp,0.8397107994895152,False
fixed_linear,query__regime_change__v1,regime_change,9,gallery__second_order_response__v1,second_order_response,0.8449502291511505,False
fixed_linear,query__regime_change__v1,regime_change,10,gallery__second_order_response__v2,second_order_response,0.8675777777303404,False
fixed_linear,query__regime_change__v1,regime_change,11,gallery__piecewise_linear__v2,piecewise_linear,0.8858446934472436,False
fixed_linear,query__regime_change__v1,regime_change,12,gallery__piecewise_linear__v1,piecewise_linear,0.9075618946122346,False
fixed_linear,query__regime_change__v1,regime_change,13,gallery__second_order_response__v0,second_order_response,0.9229957168059294,False
fixed_linear,query__regime_change__v1,regime_change,14,gallery__chirp__v2,chirp,0.9252607104802409,False
fixed_linear,query__regime_change__v1,regime_change,15,gallery__piecewise_linear__v0,piecewise_linear,0.9415256370449762,False
fixed_linear,query__regime_change__v1,regime_change,16,gallery__first_order_response__v2,first_order_response,1.0959787113619757,False
fixed_linear,query__regime_change__v1,regime_change,17,gallery__first_order_response__v0,first_order_response,1.1064847906594502,False
fixed_linear,query__regime_change__v1,regime_change,18,gallery__ramp__v1,ramp,1.1082222652958422,False
fixed_linear,query__regime_change__v1,regime_change,19,gallery__ramp__v0,ramp,1.1190149017616928,False
fixed_linear,query__regime_change__v1,regime_change,20,gallery__first_order_response__v1,first_order_response,1.1248627903290827,False
fixed_linear,query__regime_change__v1,regime_change,21,gallery__ramp__v2,ramp,1.1253265657638136,False
fixed_linear,query__regime_change__v2,regime_change,1,gallery__regime_change__v2,regime_change,0.1224418662196063,True
fixed_linear,query__regime_change__v2,regime_change,2,gallery__regime_change__v1,regime_change,0.3134430687301296,True
fixed_linear,query__regime_change__v2,regime_change,3,gallery__regime_change__v0,regime_change,0.521133475029299,True
fixed_linear,query__regime_change__v2,regime_change,4,gallery__sine__v2,sine,0.8451155297035234,False
fixed_linear,query__regime_change__v2,regime_change,5,gallery__sine__v1,sine,0.8486752994781385,False
fixed_linear,query__regime_change__v2,regime_change,6,gallery__sine__v0,sine,0.8990680446474009,False
fixed_linear,query__regime_change__v2,regime_change,7,gallery__chirp__v0,chirp,0.9169084922034183,False
fixed_linear,query__regime_change__v2,regime_change,8,gallery__chirp__v1,chirp,0.9456053162917992,False
fixed_linear,query__regime_change__v2,regime_change,9,gallery__chirp__v2,chirp,0.9861584336454815,False
fixed_linear,query__regime_change__v2,regime_change,10,gallery__second_order_response__v1,second_order_response,1.0417489467181509,False
fixed_linear,query__regime_change__v2,regime_change,11,gallery__second_order_response__v2,second_order_response,1.0513959229352667,False
fixed_linear,query__regime_change__v2,regime_change,12,gallery__piecewise_linear__v2,piecewise_linear,1.0857864293489232,False
fixed_linear,query__regime_change__v2,regime_change,13,gallery__piecewise_linear__v1,piecewise_linear,1.1080453802953147,False
fixed_linear,query__regime_change__v2,regime_change,14,gallery__piecewise_linear__v0,piecewise_linear,1.1426044625268592,False
fixed_linear,query__regime_change__v2,regime_change,15,gallery__second_order_response__v0,second_order_response,1.2033976875060608,False
fixed_linear,query__regime_change__v2,regime_change,16,gallery__first_order_response__v2,first_order_response,1.3059391106381248,False
fixed_linear,query__regime_change__v2,regime_change,17,gallery__first_order_response__v0,first_order_response,1.3176810094046358,False
fixed_linear,query__regime_change__v2,regime_change,18,gallery__ramp__v1,ramp,1.3199867291073704,False
fixed_linear,query__regime_change__v2,regime_change,19,gallery__ramp__v0,ramp,1.3307090836485709,False
fixed_linear,query__regime_change__v2,regime_change,20,gallery__first_order_response__v1,first_order_response,1.335392303055578,False
fixed_linear,query__regime_change__v2,regime_change,21,gallery__ramp__v2,ramp,1.3367293420574684,False
vectorchain__dt-dy,query__sine__v0,sine,1,gallery__sine__v0,sine,0.37303920897292,True
vectorchain__dt-dy,query__sine__v0,sine,2,gallery__sine__v1,sine,0.4038455721684446,True
vectorchain__dt-dy,query__sine__v0,sine,3,gallery__ramp__v1,ramp,0.43925881263733013,False
vectorchain__dt-dy,query__sine__v0,sine,4,gallery__piecewise_linear__v1,piecewise_linear,0.48008366144101533,False
vectorchain__dt-dy,query__sine__v0,sine,5,gallery__second_order_response__v1,second_order_response,0.4894075746942496,False
vectorchain__dt-dy,query__sine__v0,sine,6,gallery__sine__v2,sine,0.5135007898848641,True
vectorchain__dt-dy,query__sine__v0,sine,7,gallery__first_order_response__v1,first_order_response,0.5325720867763112,False
vectorchain__dt-dy,query__sine__v0,sine,8,gallery__second_order_response__v2,second_order_response,0.5696509766627497,False
vectorchain__dt-dy,query__sine__v0,sine,9,gallery__regime_change__v0,regime_change,0.5703634901571688,False
vectorchain__dt-dy,query__sine__v0,sine,10,gallery__piecewise_linear__v2,piecewise_linear,0.5741021180005844,False
vectorchain__dt-dy,query__sine__v0,sine,11,gallery__chirp__v1,chirp,0.5853317089018886,False
vectorchain__dt-dy,query__sine__v0,sine,12,gallery__regime_change__v1,regime_change,0.6023892530285789,False
vectorchain__dt-dy,query__sine__v0,sine,13,gallery__second_order_response__v0,second_order_response,0.6104865757913228,False
vectorchain__dt-dy,query__sine__v0,sine,14,gallery__chirp__v2,chirp,0.6206524947831764,False
vectorchain__dt-dy,query__sine__v0,sine,15,gallery__chirp__v0,chirp,0.6238149066798808,False
vectorchain__dt-dy,query__sine__v0,sine,16,gallery__first_order_response__v2,first_order_response,0.6487281705769058,False
vectorchain__dt-dy,query__sine__v0,sine,17,gallery__regime_change__v2,regime_change,0.692048737513859,False
vectorchain__dt-dy,query__sine__v0,sine,18,gallery__ramp__v2,ramp,0.7622920695412452,False
vectorchain__dt-dy,query__sine__v0,sine,19,gallery__ramp__v0,ramp,0.8207945030317411,False
vectorchain__dt-dy,query__sine__v0,sine,20,gallery__piecewise_linear__v0,piecewise_linear,0.8738830495201217,False
vectorchain__dt-dy,query__sine__v0,sine,21,gallery__first_order_response__v0,first_order_response,1.0311539702014607,False
vectorchain__dt-dy,query__sine__v1,sine,1,gallery__sine__v1,sine,0.34400330686262365,True
vectorchain__dt-dy,query__sine__v1,sine,2,gallery__sine__v0,sine,0.4001798951911235,True
vectorchain__dt-dy,query__sine__v1,sine,3,gallery__sine__v2,sine,0.4198815934949951,True
vectorchain__dt-dy,query__sine__v1,sine,4,gallery__regime_change__v0,regime_change,0.46965309543798117,False
vectorchain__dt-dy,query__sine__v1,sine,5,gallery__second_order_response__v1,second_order_response,0.4843092095818499,False
vectorchain__dt-dy,query__sine__v1,sine,6,gallery__piecewise_linear__v1,piecewise_linear,0.5018496019722403,False
vectorchain__dt-dy,query__sine__v1,sine,7,gallery__regime_change__v1,regime_change,0.5063975310758128,False
vectorchain__dt-dy,query__sine__v1,sine,8,gallery__chirp__v1,chirp,0.5135547278785486,False
vectorchain__dt-dy,query__sine__v1,sine,9,gallery__ramp__v1,ramp,0.5179399616539624,False
vectorchain__dt-dy,query__sine__v1,sine,10,gallery__chirp__v0,chirp,0.5605570036886274,False
vectorchain__dt-dy,query__sine__v1,sine,11,gallery__regime_change__v2,regime_change,0.5606708851470924,False
vectorchain__dt-dy,query__sine__v1,sine,12,gallery__piecewise_linear__v2,piecewise_linear,0.5803878688780454,False
vectorchain__dt-dy,query__sine__v1,sine,13,gallery__first_order_response__v1,first_order_response,0.5848147982881472,False
vectorchain__dt-dy,query__sine__v1,sine,14,gallery__second_order_response__v2,second_order_response,0.5859858619870665,False
vectorchain__dt-dy,query__sine__v1,sine,15,gallery__first_order_response__v2,first_order_response,0.6085452215200738,False
vectorchain__dt-dy,query__sine__v1,sine,16,gallery__chirp__v2,chirp,0.6158517044159241,False
vectorchain__dt-dy,query__sine__v1,sine,17,gallery__second_order_response__v0,second_order_response,0.6169829808595048,False
vectorchain__dt-dy,query__sine__v1,sine,18,gallery__ramp__v2,ramp,0.7210472776705819,False
vectorchain__dt-dy,query__sine__v1,sine,19,gallery__ramp__v0,ramp,0.7718651162898942,False
vectorchain__dt-dy,query__sine__v1,sine,20,gallery__piecewise_linear__v0,piecewise_linear,0.8317241544283575,False
vectorchain__dt-dy,query__sine__v1,sine,21,gallery__first_order_response__v0,first_order_response,0.9192139698537338,False
vectorchain__dt-dy,query__sine__v2,sine,1,gallery__sine__v2,sine,0.32709561777562873,True
vectorchain__dt-dy,query__sine__v2,sine,2,gallery__sine__v1,sine,0.34410116448137484,True
vectorchain__dt-dy,query__sine__v2,sine,3,gallery__sine__v0,sine,0.3899114194750636,True
vectorchain__dt-dy,query__sine__v2,sine,4,gallery__chirp__v2,chirp,0.5404157647234415,False
vectorchain__dt-dy,query__sine__v2,sine,5,gallery__regime_change__v1,regime_change,0.5463371044488213,False
vectorchain__dt-dy,query__sine__v2,sine,6,gallery__chirp__v0,chirp,0.5544973567576481,False
vectorchain__dt-dy,query__sine__v2,sine,7,gallery__chirp__v1,chirp,0.5740282867374671,False
vectorchain__dt-dy,query__sine__v2,sine,8,gallery__regime_change__v0,regime_change,0.5915263927839169,False
vectorchain__dt-dy,query__sine__v2,sine,9,gallery__piecewise_linear__v1,piecewise_linear,0.5956672392327451,False
vectorchain__dt-dy,query__sine__v2,sine,10,gallery__second_order_response__v1,second_order_response,0.6440931671353551,False
vectorchain__dt-dy,query__sine__v2,sine,11,gallery__regime_change__v2,regime_change,0.6610992324849416,False
vectorchain__dt-dy,query__sine__v2,sine,12,gallery__ramp__v1,ramp,0.6772086258527555,False
vectorchain__dt-dy,query__sine__v2,sine,13,gallery__second_order_response__v2,second_order_response,0.7665991065521874,False
vectorchain__dt-dy,query__sine__v2,sine,14,gallery__piecewise_linear__v2,piecewise_linear,0.7713750376218161,False
vectorchain__dt-dy,query__sine__v2,sine,15,gallery__first_order_response__v1,first_order_response,0.8205811154631195,False
vectorchain__dt-dy,query__sine__v2,sine,16,gallery__second_order_response__v0,second_order_response,0.8563966460349063,False
vectorchain__dt-dy,query__sine__v2,sine,17,gallery__first_order_response__v2,first_order_response,0.9095354968838211,False
vectorchain__dt-dy,query__sine__v2,sine,18,gallery__ramp__v2,ramp,1.0098104488534636,False
vectorchain__dt-dy,query__sine__v2,sine,19,gallery__ramp__v0,ramp,1.0683541492765776,False
vectorchain__dt-dy,query__sine__v2,sine,20,gallery__piecewise_linear__v0,piecewise_linear,1.097776848247876,False
vectorchain__dt-dy,query__sine__v2,sine,21,gallery__first_order_response__v0,first_order_response,1.236191705057243,False
vectorchain__dt-dy,query__chirp__v0,chirp,1,gallery__chirp__v0,chirp,0.3120904153665586,True
vectorchain__dt-dy,query__chirp__v0,chirp,2,gallery__chirp__v1,chirp,0.33190708894783993,True
vectorchain__dt-dy,query__chirp__v0,chirp,3,gallery__chirp__v2,chirp,0.3911491812198963,True
vectorchain__dt-dy,query__chirp__v0,chirp,4,gallery__regime_change__v0,regime_change,0.4051718661107109,False
vectorchain__dt-dy,query__chirp__v0,chirp,5,gallery__regime_change__v1,regime_change,0.4364026693316569,False
vectorchain__dt-dy,query__chirp__v0,chirp,6,gallery__sine__v1,sine,0.46101469126591677,False
vectorchain__dt-dy,query__chirp__v0,chirp,7,gallery__ramp__v1,ramp,0.4619330519270624,False
vectorchain__dt-dy,query__chirp__v0,chirp,8,gallery__regime_change__v2,regime_change,0.46370712042564066,False
vectorchain__dt-dy,query__chirp__v0,chirp,9,gallery__piecewise_linear__v1,piecewise_linear,0.46494023721200567,False
vectorchain__dt-dy,query__chirp__v0,chirp,10,gallery__sine__v0,sine,0.5272058603520009,False
vectorchain__dt-dy,query__chirp__v0,chirp,11,gallery__sine__v2,sine,0.5411274516125437,False
vectorchain__dt-dy,query__chirp__v0,chirp,12,gallery__second_order_response__v1,second_order_response,0.6011269339608161,False
vectorchain__dt-dy,query__chirp__v0,chirp,13,gallery__piecewise_linear__v2,piecewise_linear,0.6052896159225007,False
vectorchain__dt-dy,query__chirp__v0,chirp,14,gallery__first_order_response__v2,first_order_response,0.6057200706275003,False
vectorchain__dt-dy,query__chirp__v0,chirp,15,gallery__first_order_response__v1,first_order_response,0.6139694940775751,False
vectorchain__dt-dy,query__chirp__v0,chirp,16,gallery__second_order_response__v0,second_order_response,0.652427546910034,False
vectorchain__dt-dy,query__chirp__v0,chirp,17,gallery__second_order_response__v2,second_order_response,0.6678870697977606,False
vectorchain__dt-dy,query__chirp__v0,chirp,18,gallery__ramp__v2,ramp,0.7813394977978322,False
vectorchain__dt-dy,query__chirp__v0,chirp,19,gallery__first_order_response__v0,first_order_response,0.8220988932820953,False
vectorchain__dt-dy,query__chirp__v0,chirp,20,gallery__ramp__v0,ramp,0.8551844052998039,False
vectorchain__dt-dy,query__chirp__v0,chirp,21,gallery__piecewise_linear__v0,piecewise_linear,0.9015123383363683,False
vectorchain__dt-dy,query__chirp__v1,chirp,1,gallery__chirp__v1,chirp,0.2738487671830596,True
vectorchain__dt-dy,query__chirp__v1,chirp,2,gallery__chirp__v2,chirp,0.35039450734357735,True
vectorchain__dt-dy,query__chirp__v1,chirp,3,gallery__regime_change__v1,regime_change,0.3729939501594099,False
vectorchain__dt-dy,query__chirp__v1,chirp,4,gallery__regime_change__v2,regime_change,0.431269034509313,False
vectorchain__dt-dy,query__chirp__v1,chirp,5,gallery__regime_change__v0,regime_change,0.46436231616243284,False
vectorchain__dt-dy,query__chirp__v1,chirp,6,gallery__chirp__v0,chirp,0.4983949523052056,True
vectorchain__dt-dy,query__chirp__v1,chirp,7,gallery__sine__v1,sine,0.5245062645112444,False
vectorchain__dt-dy,query__chirp__v1,chirp,8,gallery__sine__v2,sine,0.5398502616471946,False
vectorchain__dt-dy,query__chirp__v1,chirp,9,gallery__sine__v0,sine,0.5870906140417425,False
vectorchain__dt-dy,query__chirp__v1,chirp,10,gallery__second_order_response__v1,second_order_response,0.5871140388319923,False
vectorchain__dt-dy,query__chirp__v1,chirp,11,gallery__piecewise_linear__v1,piecewise_linear,0.6010968437739522,False
vectorchain__dt-dy,query__chirp__v1,chirp,12,gallery__first_order_response__v1,first_order_response,0.6435817494770386,False
vectorchain__dt-dy,query__chirp__v1,chirp,13,gallery__ramp__v1,ramp,0.6615602253943803,False
vectorchain__dt-dy,query__chirp__v1,chirp,14,gallery__piecewise_linear__v2,piecewise_linear,0.6768602658279148,False
vectorchain__dt-dy,query__chirp__v1,chirp,15,gallery__second_order_response__v0,second_order_response,0.7272828342133436,False
vectorchain__dt-dy,query__chirp__v1,chirp,16,gallery__second_order_response__v2,second_order_response,0.7285924070168782,False
vectorchain__dt-dy,query__chirp__v1,chirp,17,gallery__first_order_response__v2,first_order_response,0.7577076950391433,False
vectorchain__dt-dy,query__chirp__v1,chirp,18,gallery__ramp__v2,ramp,0.8338356089057541,False
vectorchain__dt-dy,query__chirp__v1,chirp,19,gallery__ramp__v0,ramp,0.8692814516708024,False
vectorchain__dt-dy,query__chirp__v1,chirp,20,gallery__first_order_response__v0,first_order_response,0.8842218763591063,False
vectorchain__dt-dy,query__chirp__v1,chirp,21,gallery__piecewise_linear__v0,piecewise_linear,0.9163533176744868,False
vectorchain__dt-dy,query__chirp__v2,chirp,1,gallery__chirp__v2,chirp,0.2753018003695388,True
vectorchain__dt-dy,query__chirp__v2,chirp,2,gallery__chirp__v1,chirp,0.31750620192058043,True
vectorchain__dt-dy,query__chirp__v2,chirp,3,gallery__chirp__v0,chirp,0.36825443387581464,True
vectorchain__dt-dy,query__chirp__v2,chirp,4,gallery__regime_change__v2,regime_change,0.38546939640638256,False
vectorchain__dt-dy,query__chirp__v2,chirp,5,gallery__regime_change__v1,regime_change,0.3951485467401315,False
vectorchain__dt-dy,query__chirp__v2,chirp,6,gallery__regime_change__v0,regime_change,0.4206992898990436,False
vectorchain__dt-dy,query__chirp__v2,chirp,7,gallery__sine__v2,sine,0.58109704267819,False
vectorchain__dt-dy,query__chirp__v2,chirp,8,gallery__sine__v1,sine,0.5947701641268179,False
vectorchain__dt-dy,query__chirp__v2,chirp,9,gallery__piecewise_linear__v1,piecewise_linear,0.6147907118146659,False
vectorchain__dt-dy,query__chirp__v2,chirp,10,gallery__ramp__v1,ramp,0.6394599378933747,False
vectorchain__dt-dy,query__chirp__v2,chirp,11,gallery__sine__v0,sine,0.6496880429535431,False
vectorchain__dt-dy,query__chirp__v2,chirp,12,gallery__second_order_response__v1,second_order_response,0.6542794964689478,False
vectorchain__dt-dy,query__chirp__v2,chirp,13,gallery__first_order_response__v1,first_order_response,0.7421890885856413,False
vectorchain__dt-dy,query__chirp__v2,chirp,14,gallery__piecewise_linear__v2,piecewise_linear,0.7440683500929937,False
vectorchain__dt-dy,query__chirp__v2,chirp,15,gallery__second_order_response__v2,second_order_response,0.7624208225792168,False
vectorchain__dt-dy,query__chirp__v2,chirp,16,gallery__second_order_response__v0,second_order_response,0.7711917087965908,False
vectorchain__dt-dy,query__chirp__v2,chirp,17,gallery__first_order_response__v2,first_order_response,0.7963420741162094,False
vectorchain__dt-dy,query__chirp__v2,chirp,18,gallery__ramp__v2,ramp,0.9095748983091912,False
vectorchain__dt-dy,query__chirp__v2,chirp,19,gallery__ramp__v0,ramp,0.9398056833249706,False
vectorchain__dt-dy,query__chirp__v2,chirp,20,gallery__piecewise_linear__v0,piecewise_linear,0.9649140249953456,False
vectorchain__dt-dy,query__chirp__v2,chirp,21,gallery__first_order_response__v0,first_order_response,0.9893843329975657,False
vectorchain__dt-dy,query__ramp__v0,ramp,1,gallery__ramp__v1,ramp,0.25473823123369194,True
vectorchain__dt-dy,query__ramp__v0,ramp,2,gallery__first_order_response__v1,first_order_response,0.31626707612444205,False
vectorchain__dt-dy,query__ramp__v0,ramp,3,gallery__piecewise_linear__v1,piecewise_linear,0.3389265057838642,False
vectorchain__dt-dy,query__ramp__v0,ramp,4,gallery__first_order_response__v2,first_order_response,0.37237648893778774,False
vectorchain__dt-dy,query__ramp__v0,ramp,5,gallery__second_order_response__v1,second_order_response,0.4235839607503919,False
vectorchain__dt-dy,query__ramp__v0,ramp,6,gallery__second_order_response__v0,second_order_response,0.4627272286864637,False
vectorchain__dt-dy,query__ramp__v0,ramp,7,gallery__ramp__v2,ramp,0.474075366470273,True
vectorchain__dt-dy,query__ramp__v0,ramp,8,gallery__second_order_response__v2,second_order_response,0.5051208802080942,False
vectorchain__dt-dy,query__ramp__v0,ramp,9,gallery__ramp__v0,ramp,0.5549165638317647,True
vectorchain__dt-dy,query__ramp__v0,ramp,10,gallery__piecewise_linear__v2,piecewise_linear,0.5750712218898543,False
vectorchain__dt-dy,query__ramp__v0,ramp,11,gallery__regime_change__v0,regime_change,0.6561779384387828,False
vectorchain__dt-dy,query__ramp__v0,ramp,12,gallery__sine__v0,sine,0.6643047624550954,False
vectorchain__dt-dy,query__ramp__v0,ramp,13,gallery__sine__v1,sine,0.6765413917289695,False
vectorchain__dt-dy,query__ramp__v0,ramp,14,gallery__piecewise_linear__v0,piecewise_linear,0.6786713555058513,False
vectorchain__dt-dy,query__ramp__v0,ramp,15,gallery__regime_change__v1,regime_change,0.6888157974303307,False
vectorchain__dt-dy,query__ramp__v0,ramp,16,gallery__first_order_response__v0,first_order_response,0.6931658875124042,False
vectorchain__dt-dy,query__ramp__v0,ramp,17,gallery__chirp__v1,chirp,0.7019726827541619,False
vectorchain__dt-dy,query__ramp__v0,ramp,18,gallery__chirp__v0,chirp,0.7260811904905788,False
vectorchain__dt-dy,query__ramp__v0,ramp,19,gallery__sine__v2,sine,0.7768074122418337,False
vectorchain__dt-dy,query__ramp__v0,ramp,20,gallery__chirp__v2,chirp,0.7880087428719258,False
vectorchain__dt-dy,query__ramp__v0,ramp,21,gallery__regime_change__v2,regime_change,0.8746530536101115,False
vectorchain__dt-dy,query__ramp__v1,ramp,1,gallery__ramp__v1,ramp,0.19444262495102516,True
vectorchain__dt-dy,query__ramp__v1,ramp,2,gallery__first_order_response__v1,first_order_response,0.22428197606557057,False
vectorchain__dt-dy,query__ramp__v1,ramp,3,gallery__second_order_response__v1,second_order_response,0.26410200106062165,False
vectorchain__dt-dy,query__ramp__v1,ramp,4,gallery__piecewise_linear__v1,piecewise_linear,0.265246707791086,False
vectorchain__dt-dy,query__ramp__v1,ramp,5,gallery__first_order_response__v2,first_order_response,0.30169004368873253,False
vectorchain__dt-dy,query__ramp__v1,ramp,6,gallery__second_order_response__v0,second_order_response,0.3205792013104675,False
vectorchain__dt-dy,query__ramp__v1,ramp,7,gallery__piecewise_linear__v2,piecewise_linear,0.3444835599213556,False
vectorchain__dt-dy,query__ramp__v1,ramp,8,gallery__second_order_response__v2,second_order_response,0.36076528372496314,False
vectorchain__dt-dy,query__ramp__v1,ramp,9,gallery__ramp__v0,ramp,0.41028409960544904,True
vectorchain__dt-dy,query__ramp__v1,ramp,10,gallery__ramp__v2,ramp,0.4186542719223222,True
vectorchain__dt-dy,query__ramp__v1,ramp,11,gallery__sine__v1,sine,0.455921502164543,False
vectorchain__dt-dy,query__ramp__v1,ramp,12,gallery__piecewise_linear__v0,piecewise_linear,0.4882051700259013,False
vectorchain__dt-dy,query__ramp__v1,ramp,13,gallery__sine__v0,sine,0.4934769330103694,False
vectorchain__dt-dy,query__ramp__v1,ramp,14,gallery__first_order_response__v0,first_order_response,0.5024160464240603,False
vectorchain__dt-dy,query__ramp__v1,ramp,15,gallery__regime_change__v0,regime_change,0.5026539941107625,False
vectorchain__dt-dy,query__ramp__v1,ramp,16,gallery__sine__v2,sine,0.5281682833836961,False
vectorchain__dt-dy,query__ramp__v1,ramp,17,gallery__chirp__v1,chirp,0.537994686964936,False
vectorchain__dt-dy,query__ramp__v1,ramp,18,gallery__regime_change__v1,regime_change,0.5518256640466271,False
vectorchain__dt-dy,query__ramp__v1,ramp,19,gallery__chirp__v0,chirp,0.5633164512245914,False
vectorchain__dt-dy,query__ramp__v1,ramp,20,gallery__chirp__v2,chirp,0.6465268673203045,False
vectorchain__dt-dy,query__ramp__v1,ramp,21,gallery__regime_change__v2,regime_change,0.7092200515094595,False
vectorchain__dt-dy,query__ramp__v2,ramp,1,gallery__ramp__v1,ramp,0.5376841462924461,True
vectorchain__dt-dy,query__ramp__v2,ramp,2,gallery__first_order_response__v1,first_order_response,0.6518642876184567,False
vectorchain__dt-dy,query__ramp__v2,ramp,3,gallery__piecewise_linear__v1,piecewise_linear,0.687690619401754,False
vectorchain__dt-dy,query__ramp__v2,ramp,4,gallery__second_order_response__v1,second_order_response,0.7751463977403694,False
vectorchain__dt-dy,query__ramp__v2,ramp,5,gallery__first_order_response__v2,first_order_response,0.8355650939831427,False
vectorchain__dt-dy,query__ramp__v2,ramp,6,gallery__second_order_response__v2,second_order_response,0.9120734430624485,False
vectorchain__dt-dy,query__ramp__v2,ramp,7,gallery__regime_change__v0,regime_change,0.9229577069746647,False
vectorchain__dt-dy,query__ramp__v2,ramp,8,gallery__second_order_response__v0,second_order_response,0.9270477329332775,False
vectorchain__dt-dy,query__ramp__v2,ramp,9,gallery__chirp__v1,chirp,0.937670992457807,False
vectorchain__dt-dy,query__ramp__v2,ramp,10,gallery__regime_change__v1,regime_change,0.9376840679799352,False
vectorchain__dt-dy,query__ramp__v2,ramp,11,gallery__sine__v1,sine,0.968773669698563,False
vectorchain__dt-dy,query__ramp__v2,ramp,12,gallery__ramp__v0,ramp,1.0154742826593282,True
vectorchain__dt-dy,query__ramp__v2,ramp,13,gallery__chirp__v2,chirp,1.040431327397762,False
vectorchain__dt-dy,query__ramp__v2,ramp,14,gallery__piecewise_linear__v2,piecewise_linear,1.0463383830938935,False
vectorchain__dt-dy,query__ramp__v2,ramp,15,gallery__chirp__v0,chirp,1.064960933243482,False
vectorchain__dt-dy,query__ramp__v2,ramp,16,gallery__ramp__v2,ramp,1.0933985203820242,True
vectorchain__dt-dy,query__ramp__v2,ramp,17,gallery__sine__v2,sine,1.1059917133497217,False
vectorchain__dt-dy,query__ramp__v2,ramp,18,gallery__regime_change__v2,regime_change,1.1260220352790566,False
vectorchain__dt-dy,query__ramp__v2,ramp,19,gallery__sine__v0,sine,1.1446004520948547,False
vectorchain__dt-dy,query__ramp__v2,ramp,20,gallery__piecewise_linear__v0,piecewise_linear,1.3619916676014925,False
vectorchain__dt-dy,query__ramp__v2,ramp,21,gallery__first_order_response__v0,first_order_response,1.6299434948009044,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,1,gallery__ramp__v1,ramp,0.3584605683038456,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,2,gallery__piecewise_linear__v1,piecewise_linear,0.37724343282152356,True
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,3,gallery__first_order_response__v1,first_order_response,0.4252754916095465,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,4,gallery__second_order_response__v1,second_order_response,0.4280035951735955,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,5,gallery__first_order_response__v2,first_order_response,0.4819015342151173,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,6,gallery__second_order_response__v2,second_order_response,0.4957105837631269,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,7,gallery__ramp__v2,ramp,0.500599151320032,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,8,gallery__second_order_response__v0,second_order_response,0.5522239781098677,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,9,gallery__piecewise_linear__v2,piecewise_linear,0.5559122474830941,True
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,10,gallery__regime_change__v0,regime_change,0.6432952056109673,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,11,gallery__sine__v1,sine,0.6631157162845344,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,12,gallery__sine__v0,sine,0.6861181895001752,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,13,gallery__chirp__v0,chirp,0.7253147022697992,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,14,gallery__ramp__v0,ramp,0.7294222905025187,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,15,gallery__chirp__v1,chirp,0.7338292991789784,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,16,gallery__regime_change__v1,regime_change,0.7403170026233066,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,17,gallery__sine__v2,sine,0.8073744177717124,False
vectorchain__dt-dy,query__piecewise_linear__v0,piecewise_linear,18,gallery__chirp__v2,chirp,0.8358620586918015,False
